_id,time,high,low,open,volumefrom,volumeto,close,symbol,read_date,price_f_change
ObjectId("5bab762c72039d13cb4a62d0"),1537488000,0.2705,0.2704,0.2704,26.83,7.26,0.2705,DUO,21-09-2018,
ObjectId("5bab767572039d13cb4a7524"),1537488000,0.2,0.2,0.2,0,0,0.2,MVC,21-09-2018,
ObjectId("5bab760d72039d13cb4a5958"),1537488000,0.4057,0.3733,0.3888,14549.41,5902.7,0.4057,RBY,21-09-2018,
ObjectId("5bab760572039d13cb4a5670"),1537488000,0.02772,0.02502,0.02502,1788.52,48.38,0.02705,I0C,21-09-2018,
ObjectId("5bab762e72039d13cb4a633c"),1537488000,0.02799,0.02779,0.02793,202981.3,5655.06,0.02786,DFT,21-09-2018,
ObjectId("5bab764972039d13cb4a6c48"),1537488000,0.6762,0.6272,0.6552,5964.18,3790.24,0.6355,TKS,21-09-2018,
ObjectId("5bab761572039d13cb4a5c1c"),1537488000,0.1691,0.142,0.1608,82352.51,12962.29,0.1574,XST,21-09-2018,
ObjectId("5bab761972039d13cb4a5d84"),1537488000,0.0186,0.0186,0.0186,0,0,0.0186,OPAL,21-09-2018,
ObjectId("5bab760572039d13cb4a5664"),1537488000,0.09,0.09,0.09,8,0.72,0.09,TAG,21-09-2018,
ObjectId("5bab767572039d13cb4a7530"),1537488000,0.01386,0.01136,0.01163,17193726.55,219735.83,0.01278,IPL,21-09-2018,
ObjectId("5bab762472039d13cb4a6090"),1537488000,0.004001,0.004001,0.004001,0,0,0.004001,BUB,21-09-2018,
ObjectId("5bab762e72039d13cb4a6348"),1537488000,0.11,0.11,0.11,0,0,0.11,OBITS,21-09-2018,
ObjectId("5bab767372039d13cb4a7458"),1537488000,0.001016,0.0009165,0.0009858,20373918.73,19681.21,0.000966,TEL,21-09-2018,
ObjectId("5bab764972039d13cb4a6c54"),1537488000,0.07837,0.07046,0.07235,2904087.68,212666.34,0.07323,MER,21-09-2018,
ObjectId("5bab760572039d13cb4a5658"),1537488000,0.003045,0.003045,0.003045,0,0,0.003045,SXC,21-09-2018,
ObjectId("5bab761172039d13cb4a5ab4"),1537488000,0.14,0.1137,0.1382,2365751.08,314171.74,0.1328,VRC,21-09-2018,
ObjectId("5bab764872039d13cb4a6bf4"),1537488000,0.001691,0.001555,0.001555,29581.37,50.02,0.001691,MILO,21-09-2018,
ObjectId("5bab767572039d13cb4a753c"),1537488000,0.09165,0.08421,0.08664,1233791.69,106957.4,0.08669,AURA,21-09-2018,
ObjectId("5bab762e72039d13cb4a6354"),1537488000,0.06613,0.05836,0.06397,3795517.67,244583.16,0.06444,AMP,21-09-2018,
ObjectId("5bab764972039d13cb4a6c60"),1537488000,0.7114,0.6472,0.6844,56860.92,37545.27,0.6603,TAAS,21-09-2018,
ObjectId("5bab762372039d13cb4a6084"),1537488000,0.02029,0.02029,0.02029,0,0,0.02029,MEDIC,21-09-2018,
ObjectId("5bab760d72039d13cb4a594c"),1537488000,2.03,0.9095,0.9785,2155646.49,3578373.17,1.66,MONA,21-09-2018,
ObjectId("5bab760572039d13cb4a564c"),1537488000,0.01555,0.005951,0.006289,162016.05,975.01,0.006018,SRC,21-09-2018,
ObjectId("5bab766e72039d13cb4a72a8"),1537488000,0.01339,0.01177,0.01177,13709784.13,166848.07,0.01217,MDT,21-09-2018,
ObjectId("5bab768d72039d13cb4a7d94"),1537488000,0.01642,0.0156,0.01575,629044.44,9926.32,0.01578,FTX,21-09-2018,
ObjectId("5bab764272039d13cb4a69f0"),1537488000,0.03401,0.03097,0.03401,50,1.55,0.03097,POSW,21-09-2018,
ObjectId("5bab768872039d13cb4a7bd8"),1537488000,0.04958,0.0433,0.04488,110967.82,5067.21,0.0457,BFT,21-09-2018,
ObjectId("5bab767272039d13cb4a73f8"),1537488000,0.1453,0.1133,0.1367,161193.74,19762.35,0.1226,SXUT,21-09-2018,
ObjectId("5bab768d72039d13cb4a7d70"),1537488000,0.05579,0.03381,0.05342,9379318.62,458554.89,0.04889,DIG,21-09-2018,
ObjectId("5bab762372039d13cb4a6078"),1537488000,0.5141,0.46,0.5141,386581.51,182621.11,0.4724,SPHR,21-09-2018,
ObjectId("5bab768b72039d13cb4a7ce0"),1537488000,0.01,0.01,0.01,0,0,0.01,WIN,21-09-2018,
ObjectId("5bab760572039d13cb4a5640"),1537488000,0.0009467,0.0009467,0.0009467,4285.71,4.06,0.0009467,ZET,21-09-2018,
ObjectId("5bab762e72039d13cb4a6330"),1537488000,0.01961,0.01961,0.01961,0,0,0.01961,SCRT,21-09-2018,
ObjectId("5bab764772039d13cb4a6bd0"),1537488000,0.0002023,0.0002023,0.0002023,0,0,0.0002023,LVPS,21-09-2018,
ObjectId("5bab761572039d13cb4a5c10"),1537488000,0.03,0.03,0.03,0,0,0.03,BRIT,21-09-2018,
ObjectId("5bab761972039d13cb4a5d78"),1537488000,0.00006762,0.00006762,0.00006762,0,0,0.00006762,BUN,21-09-2018,
ObjectId("5bab768c72039d13cb4a7d4c"),1537488000,1.39,1.28,1.34,1433.75,1992.91,1.39,XMC,21-09-2018,
ObjectId("5bab761172039d13cb4a5aa8"),1537488000,0.01819,0.01704,0.01819,378445.32,6448.71,0.01704,ENRG,21-09-2018,
ObjectId("5bab764472039d13cb4a6a98"),1537488000,1.22,1.12,1.13,1260042.17,1486849.76,1.18,KMD,21-09-2018,
ObjectId("5bab762d72039d13cb4a62f4"),1537488000,14.5,12.88,13.14,11921.38,163897.75,14.4,REP,21-09-2018,
ObjectId("5bab764772039d13cb4a6bac"),1537488000,0.002,0.002,0.002,0,0,0.002,MARX,21-09-2018,
ObjectId("5bab768a72039d13cb4a7c80"),1537488000,0.00857,0.008174,0.008174,48003.67,392.38,0.008174,BERRY,21-09-2018,
ObjectId("5bab760572039d13cb4a5634"),1537488000,0.01197,0.01129,0.01136,64318.8,726.16,0.01129,QRK,21-09-2018,
ObjectId("5bab764272039d13cb4a6a14"),1537488000,0.07,0.07,0.07,0,0,0.07,DAR,21-09-2018,
ObjectId("5bab762372039d13cb4a606c"),1537488000,0.006086,0.003516,0.006086,216.83,0.7624,0.003516,AIB,21-09-2018,
ObjectId("5bab764872039d13cb4a6c18"),1537488000,0.1229,0.1229,0.1229,0,0,0.1229,HONEY,21-09-2018,
ObjectId("5bab768972039d13cb4a7bfc"),1537488000,0.001801,0.001702,0.001754,1594436.08,2807.8,0.001761,PCL,21-09-2018,
ObjectId("5bab768c72039d13cb4a7d28"),1537488000,0.01329,0.008,0.01,21589.52,244.5,0.01,CBT,21-09-2018,
ObjectId("5bab764772039d13cb4a6b88"),1537488000,0.003854,0.003854,0.003854,10907.6,42.04,0.003854,RNS,21-09-2018,
ObjectId("5bab760d72039d13cb4a5940"),1537488000,0.0008114,0.0006762,0.0007438,203533.8,151.39,0.0007438,CNO,21-09-2018,
ObjectId("5bab767372039d13cb4a747c"),1537488000,0.006086,0.004666,0.004869,300050391.35,1785599.88,0.005951,KEY,21-09-2018,
ObjectId("5bab760572039d13cb4a5628"),1537488000,0.783,0.4265,0.4485,996038103.8,568631938.08,0.5644,XRP,21-09-2018,
ObjectId("5bab764572039d13cb4a6af8"),1537488000,0.000541,0.000541,0.000541,0,0,0.000541,BOAT,21-09-2018,
ObjectId("5bab761972039d13cb4a5d6c"),1537488000,0.5626,0.5335,0.5488,446392.69,244801.75,0.5484,UBQ,21-09-2018,
ObjectId("5bab762372039d13cb4a6060"),1537488000,0.009805,0.009805,0.009805,0,0,0.009805,CF,21-09-2018,
ObjectId("5bab760472039d13cb4a561c"),1537488000,0.007709,0.006627,0.007709,2298.69,15.23,0.006627,EMD,21-09-2018,
ObjectId("5bab767572039d13cb4a7548"),1537488000,0.04382,0.04003,0.04132,6131982,261651.67,0.04267,AGI,21-09-2018,
ObjectId("5bab761572039d13cb4a5c04"),1537488000,0.03435,0.03023,0.03239,2317988.84,77119.49,0.03327,THC,21-09-2018,
ObjectId("5bab764972039d13cb4a6c6c"),1537488000,0.01001,0.009129,0.009129,355799.2,3320.32,0.009332,SOAR,21-09-2018,
ObjectId("5bab762e72039d13cb4a6360"),1537488000,0.4293,0.4058,0.4226,18814.13,8075.02,0.4292,CLUB,21-09-2018,
ObjectId("5bab761172039d13cb4a5a9c"),1537488000,0.0006086,0.0006086,0.0006086,0,0,0.0006086,CFC,21-09-2018,
ObjectId("5bab762f72039d13cb4a639c"),1537488000,0.06965,0.05491,0.06627,471770.38,28358.12,0.06011,EGC,21-09-2018,
ObjectId("5bab762c72039d13cb4a62a0"),1537488000,0.3919,0.3739,0.3768,729038.2,275211.92,0.3775,EXP,21-09-2018,
ObjectId("5bab762372039d13cb4a6054"),1537488000,0.0401,0.03848,0.03936,104572.56,4122.25,0.03942,XAUR,21-09-2018,
ObjectId("5bab760472039d13cb4a5610"),1537488000,2.06,2.05,2.06,403.75,831.73,2.06,CBX,21-09-2018,
ObjectId("5bab764a72039d13cb4a6ccc"),1537488000,0.0002029,0.0002029,0.0002029,0,0,0.0002029,IMX,21-09-2018,
ObjectId("5bab764a72039d13cb4a6c90"),1537488000,0.00852,0.005748,0.007235,49857.73,424.79,0.00852,ZSE,21-09-2018,
ObjectId("5bab767672039d13cb4a756c"),1537488000,0.03712,0.02191,0.02211,291356424.28,9023308.46,0.03097,CHAT,21-09-2018,
ObjectId("5bab767572039d13cb4a7554"),1537488000,0.002626,0.002452,0.002502,329259.21,831.71,0.002526,GAT,21-09-2018,
ObjectId("5bab764972039d13cb4a6c78"),1537488000,0.1927,0.1781,0.1895,2729245.53,492901.74,0.1806,EDG,21-09-2018,
ObjectId("5bab760d72039d13cb4a5934"),1537488000,0.0121,0.01116,0.01123,18381.63,212.49,0.01156,BTCS,21-09-2018,
ObjectId("5bab762e72039d13cb4a636c"),1537488000,0.01224,0.01008,0.01014,154671.51,1620.96,0.01048,ADZ,21-09-2018,
ObjectId("5bab760472039d13cb4a5604"),1537488000,0.0005,0.0004,0.0005,982972.25,481.67,0.0004,CSC,21-09-2018,
ObjectId("5bab762372039d13cb4a6048"),1537488000,0.02346,0.02029,0.02346,47930.85,978.75,0.02042,NTRN,21-09-2018,
ObjectId("5bab767572039d13cb4a7560"),1537488000,0.001486,0.001486,0.001486,121196789,180098.43,0.001486,SEXC,21-09-2018,
ObjectId("5bab767672039d13cb4a7590"),1537488000,0.01207,0.01098,0.01172,1198522.84,13339.56,0.01113,HOT,21-09-2018,
ObjectId("5bab762f72039d13cb4a63c0"),1537488000,0.00175,0.00175,0.00175,0,0,0.00175,LTCR,21-09-2018,
ObjectId("5bab762f72039d13cb4a6384"),1537488000,0.0424,0.03929,0.03929,1323.3,56.11,0.0424,AV,21-09-2018,
ObjectId("5bab760472039d13cb4a55f8"),1537488000,0.3314,0.3314,0.3314,0,0,0.3314,ANC,21-09-2018,
ObjectId("5bab761572039d13cb4a5bf8"),1537488000,0.135,0.1195,0.1197,8401560.43,1125809.1,0.134,BLZ,21-09-2018,
ObjectId("5bab761972039d13cb4a5d60"),1537488000,0.04057,0.03259,0.03381,7875.05,256.65,0.03259,WSX,21-09-2018,
ObjectId("5bab764972039d13cb4a6c84"),1537488000,0.01,0.01,0.01,0,0,0.01,B@,21-09-2018,
ObjectId("5bab767672039d13cb4a75b4"),1537488000,0.0001511,0.0001288,0.0001486,3080072360,427206.04,0.0001387,LIGHT,21-09-2018,
ObjectId("5bab762e72039d13cb4a6378"),1537488000,0.03652,0.03543,0.03543,22248.06,812.5,0.03652,MOIN,21-09-2018,
ObjectId("5bab761172039d13cb4a5a90"),1537488000,0.03395,0.03395,0.03395,847.99,28.79,0.03395,DRM,21-09-2018,
ObjectId("5bab764a72039d13cb4a6cb4"),1537488000,0.01352,0.009535,0.009535,6446.73,73.23,0.01136,UNI,21-09-2018,
ObjectId("5bab760472039d13cb4a55ec"),1537488000,0.7716,0.7222,0.7486,28030.31,20944.25,0.7472,XPM,21-09-2018,
ObjectId("5bab760d72039d13cb4a5928"),1537488000,0.06302,0.04517,0.05017,7914247.9,445255.59,0.05626,EMC2,21-09-2018,
ObjectId("5bab762372039d13cb4a603c"),1537488000,0.0001352,0.00006762,0.0001352,18100,1.22,0.00006762,LEA,21-09-2018,
ObjectId("5bab768c72039d13cb4a7d04"),1537488000,0.02048,0.01627,0.01729,2343741.1,43663.9,0.01863,ADH,21-09-2018,
ObjectId("5bab766d72039d13cb4a7290"),1537488000,1.04,0.8635,0.877,630773.63,583907.15,0.9257,HPB,21-09-2018,
ObjectId("5bab762372039d13cb4a6030"),1537488000,0.04328,0.04328,0.04328,150.34,6.51,0.04328,8BIT,21-09-2018,
ObjectId("5bab762f72039d13cb4a63a8"),1537488000,0.03936,0.02752,0.03462,79084.49,2786.15,0.03523,CRB,21-09-2018,
ObjectId("5bab764a72039d13cb4a6c9c"),1537488000,0.0003381,0.0003381,0.0003381,0,0,0.0003381,WORM,21-09-2018,
ObjectId("5bab760472039d13cb4a55e0"),1537488000,0.0001352,0.0001352,0.0001352,0,0,0.0001352,IFC,21-09-2018,
ObjectId("5bab764a72039d13cb4a6cd8"),1537488000,0.2081,0.183,0.183,1293.68,268.96,0.2079,XAS,21-09-2018,
ObjectId("5bab767672039d13cb4a7578"),1537488000,0.09652,0.07436,0.0965,5439876.94,416640.17,0.07659,DDD,21-09-2018,
ObjectId("5bab767672039d13cb4a759c"),1537488000,0.01235,0.01096,0.01167,3900468.18,43880.27,0.01125,STC,21-09-2018,
ObjectId("5bab761972039d13cb4a5d54"),1537488000,0.1848,0.1724,0.176,1213116.16,213508.44,0.176,GAME,21-09-2018,
ObjectId("5bab761572039d13cb4a5bec"),1537488000,0.0003381,0.0002705,0.0003381,40000,10.82,0.0002705,SHA,21-09-2018,
ObjectId("5bab762f72039d13cb4a63cc"),1537488000,0.02258,0.02007,0.02204,59274.8,1189.65,0.02007,YOC,21-09-2018,
ObjectId("5bab767772039d13cb4a75c0"),1537488000,0.8446,0.8446,0.8446,0,0,0.8446,REF,21-09-2018,
ObjectId("5bab762f72039d13cb4a6390"),1537488000,0.1194,0.09196,0.09196,382.5,45.67,0.1194,RC,21-09-2018,
ObjectId("5bab762372039d13cb4a6024"),1537488000,0.105,0.08916,0.08916,121896.19,11775.45,0.105,XEM,21-09-2018,
ObjectId("5bab764a72039d13cb4a6cc0"),1537488000,1.63,1.36,1.63,208.31,283.3,1.36,XLR,21-09-2018,
ObjectId("5bab760472039d13cb4a55d4"),1537488000,0.006086,0.006086,0.006086,0,0,0.006086,MEC,21-09-2018,
ObjectId("5bab761172039d13cb4a5a84"),1537488000,0.006086,0.005545,0.005883,1135971.9,6529.57,0.005748,PINK,21-09-2018,
ObjectId("5bab762f72039d13cb4a63b4"),1537488000,1.42,1.13,1.22,651144.68,833465.19,1.28,RADS,21-09-2018,
ObjectId("5bab762272039d13cb4a6018"),1537488000,0.07802,0.06564,0.07802,4412.32,295.85,0.06705,PURA,21-09-2018,
ObjectId("5bab764a72039d13cb4a6ce4"),1537488000,1.26,1.08,1.24,24011.33,29774.05,1.24,DBIX,21-09-2018,
ObjectId("5bab760472039d13cb4a55c8"),1537488000,0.003652,0.003111,0.003111,44066.94,137.09,0.003111,PXC,21-09-2018,
ObjectId("5bab764a72039d13cb4a6ca8"),1537488000,0.1948,0.1858,0.1858,7112.18,1348.47,0.1896,DTB,21-09-2018,
ObjectId("5bab767672039d13cb4a7584"),1537488000,0.02779,0.02515,0.02617,20180376.29,526707.82,0.0261,MOBI,21-09-2018,
ObjectId("5bab767672039d13cb4a75a8"),1537488000,0.0003381,0.0003381,0.0003381,0,0,0.0003381,IPC,21-09-2018,
ObjectId("5bab767772039d13cb4a75cc"),1537488000,0.005585,0.004981,0.005145,3788576.61,18927.73,0.004996,YEE,21-09-2018,
ObjectId("5bab760d72039d13cb4a591c"),1537488000,0.01325,0.01292,0.01298,6542.87,86.69,0.01325,SKC,21-09-2018,
ObjectId("5bab762f72039d13cb4a63d8"),1537488000,22.92,16.63,17.89,39046.89,736814.81,18.87,SLS,21-09-2018,
ObjectId("5bab764b72039d13cb4a6cf0"),1537488000,0.00568,0.00568,0.00568,0,0,0.00568,KED,21-09-2018,
ObjectId("5bab767772039d13cb4a75d8"),1537488000,0.01819,0.01589,0.01704,7809383.41,129870.05,0.01663,AAC,21-09-2018,
ObjectId("5bab760372039d13cb4a55bc"),1537488000,0.001488,0.00142,0.00142,9072.73,13.5,0.001488,FST,21-09-2018,
ObjectId("5bab762272039d13cb4a600c"),1537488000,1,1,1,0,0,1,CRAVE,21-09-2018,
ObjectId("5bab763072039d13cb4a63e4"),1537488000,0.007844,0.006897,0.006897,7472.77,58.11,0.007776,FRN,21-09-2018,
ObjectId("5bab766e72039d13cb4a72c0"),1537488000,0.05241,0.0351,0.0351,9461.05,447.79,0.04733,NMS,21-09-2018,
ObjectId("5bab761872039d13cb4a5d48"),1537488000,0.01028,0.009602,0.009805,15916085.7,160434.14,0.01008,BURST,21-09-2018,
ObjectId("5bab762272039d13cb4a6000"),1537488000,0.0683,0.05687,0.06086,26259.26,1493.36,0.05687,LOG,21-09-2018,
ObjectId("5bab768872039d13cb4a7bb4"),1537488000,0.2028,0.1845,0.2028,3009232.81,555203.45,0.1845,NPX,21-09-2018,
ObjectId("5bab761472039d13cb4a5be0"),1537488000,0.379,0.379,0.379,0,0,0.379,BBR,21-09-2018,
ObjectId("5bab760372039d13cb4a55b0"),1537488000,0.0827,0.07087,0.0827,19373.5,1409.62,0.07276,ARG,21-09-2018,
ObjectId("5bab767772039d13cb4a75e4"),1537488000,0.009796,0.00883,0.009474,7381400.76,69990.44,0.009482,SSC,21-09-2018,
ObjectId("5bab764b72039d13cb4a6cfc"),1537488000,0.05254,0.04767,0.05254,12840304.95,654727.15,0.05099,GUP,21-09-2018,
ObjectId("5bab762272039d13cb4a5ff4"),1537488000,0.0006086,0.000541,0.0006086,137874.91,83.91,0.0006086,SONG,21-09-2018,
ObjectId("5bab763072039d13cb4a63f0"),1537488000,0.007,0.007,0.007,0,0,0.007,EVIL,21-09-2018,
ObjectId("5bab764172039d13cb4a69cc"),1537488000,0.01,0.01,0.01,0,0,0.01,PCS,21-09-2018,
ObjectId("5bab760372039d13cb4a55a4"),1537488000,0.0401,0.03388,0.03881,282764.1,10134.27,0.03584,GLD,21-09-2018,
ObjectId("5bab766e72039d13cb4a729c"),1537488000,0.2603,0.2353,0.2515,977216.71,238245.43,0.2438,WICC,21-09-2018,
ObjectId("5bab761172039d13cb4a5a78"),1537488000,0.00115,0.001014,0.001082,133477.29,135.35,0.001014,GUN,21-09-2018,
ObjectId("5bab766972039d13cb4a70ec"),1537488000,0.03503,0.03185,0.03395,18221585.14,623542.64,0.03422,OST,21-09-2018,
ObjectId("5bab762272039d13cb4a5fe8"),1537488000,0.000081,0.000064,0.00008093,860792.06,58.69,0.0000738,LDOGE,21-09-2018,
ObjectId("5bab763c72039d13cb4a6810"),1537488000,0.1,0.1,0.1,0,0,0.1,OMC,21-09-2018,
ObjectId("5bab763c72039d13cb4a67c8"),1537488000,0.4328,0.3321,0.4328,9199.98,3055.31,0.3321,XTO,21-09-2018,
ObjectId("5bab760d72039d13cb4a5910"),1537488000,0.003787,0.002908,0.003111,61223831.1,186304.12,0.003043,XMY,21-09-2018,
ObjectId("5bab760372039d13cb4a5598"),1537488000,0.00994,0.009467,0.00994,11577.41,111.17,0.009602,DGC,21-09-2018,
ObjectId("5bab763d72039d13cb4a6870"),1537488000,0.2434,0.213,0.2373,1697380,382249.98,0.2252,TRIG,21-09-2018,
ObjectId("5bab766a72039d13cb4a7134"),1537488000,0.322,0.2972,0.322,4218,1358.2,0.322,NGC,21-09-2018,
ObjectId("5bab768372039d13cb4a7a1c"),1537488000,0.004192,0.00399,0.004057,157577771.31,650008.31,0.004125,RFR,21-09-2018,
ObjectId("5bab768472039d13cb4a7a34"),1537488000,0.1305,0.1097,0.1303,40400.8,5183.42,0.1283,SETH,21-09-2018,
ObjectId("5bab762c72039d13cb4a6294"),1537488000,0.04159,0.04159,0.04159,0,0,0.04159,INFX,21-09-2018,
ObjectId("5bab768472039d13cb4a7a40"),1537488000,0.01265,0.01028,0.01028,92.86,1.17,0.01265,CS,21-09-2018,
ObjectId("5bab762272039d13cb4a5fdc"),1537488000,0.0008946,0.0008946,0.0008946,0,0,0.0008946,SAK,21-09-2018,
ObjectId("5bab768372039d13cb4a79d4"),1537488000,0.1412,0.1121,0.1288,162355.7,19093.03,0.1176,EXY,21-09-2018,
ObjectId("5bab760372039d13cb4a558c"),1537488000,0.00399,0.003381,0.003381,58393.89,197.43,0.003381,WDC,21-09-2018,
ObjectId("5bab761872039d13cb4a5d3c"),1537488000,0.00000228,0.00000202,0.00000202,15854620.72,34.45,0.00000228,RBBT,21-09-2018,
ObjectId("5bab768472039d13cb4a7a64"),1537488000,0.003307,0.002881,0.002881,1450182.9,4457.86,0.003074,AUTO,21-09-2018,
ObjectId("5bab760372039d13cb4a5580"),1537488000,10.82,5.97,6.01,1712.06,17360.29,10.14,BTB,21-09-2018,
ObjectId("5bab763c72039d13cb4a67d4"),1537488000,2.49,2.1,2.25,5710.08,13818.39,2.42,PLU,21-09-2018,
ObjectId("5bab768272039d13cb4a79b0"),1537488000,0.006018,0.00568,0.005815,179658270,1044712.84,0.005815,NCASH,21-09-2018,
ObjectId("5bab761472039d13cb4a5bd4"),1537488000,0.003178,0.003043,0.003178,602933163.27,1875725.07,0.003111,XDN,21-09-2018,
ObjectId("5bab761172039d13cb4a5a6c"),1537488000,0.005004,0.003922,0.004869,11638.37,52.73,0.004531,CDN,21-09-2018,
ObjectId("5bab768372039d13cb4a79f8"),1537488000,0.03899,0.03102,0.03102,1844.55,68.76,0.03899,RKT,21-09-2018,
ObjectId("5bab760372039d13cb4a5574"),1537488000,0.0426,0.03854,0.0426,835.58,32.2,0.03854,IXC,21-09-2018,
ObjectId("5bab768472039d13cb4a7a4c"),1537488000,0.01982,0.00911,0.01982,81915.46,746.66,0.009115,BEE,21-09-2018,
ObjectId("5bab762272039d13cb4a5fd0"),1537488000,0.004869,0.003313,0.004598,67994.81,225.27,0.003313,XCO,21-09-2018,
ObjectId("5bab763d72039d13cb4a6834"),1537488000,0.02725,0.02353,0.02502,14912531.66,387278.45,0.02597,SNGLS,21-09-2018,
ObjectId("5bab766972039d13cb4a7128"),1537488000,0.003725,0.003515,0.003715,247800.73,886.88,0.003579,MED,21-09-2018,
ObjectId("5bab766872039d13cb4a70d4"),1537488000,3.7,1.99,2,27.13,73.51,2.72,UBTC,21-09-2018,
ObjectId("5bab766972039d13cb4a7110"),1537488000,0.3794,0.3311,0.3351,213527.28,75193.38,0.3601,ELF,21-09-2018,
ObjectId("5bab768472039d13cb4a7a58"),1537488000,0.011,0.009908,0.01012,396013.23,3923.7,0.009908,INSTAR,21-09-2018,
ObjectId("5bab766a72039d13cb4a714c"),1537488000,1,0.999,1,57084.57,57074.18,0.999,DAI,21-09-2018,
ObjectId("5bab760272039d13cb4a5568"),1537488000,0.06715,0.06715,0.06715,0,0,0.06715,FRC,21-09-2018,
ObjectId("5bab760d72039d13cb4a5904"),1537488000,0.00007386,0.00007386,0.00007386,0,0,0.00007386,ZEIT,21-09-2018,
ObjectId("5bab766a72039d13cb4a7158"),1537488000,0.08277,0.07134,0.07371,2602160.3,204633.89,0.07864,SPHTX,21-09-2018,
ObjectId("5bab763d72039d13cb4a6858"),1537488000,0.006897,0.005748,0.006694,16194.25,111.69,0.006897,ATOM,21-09-2018,
ObjectId("5bab763d72039d13cb4a6864"),1537488000,0.0002705,0.0002705,0.0002705,8421.71,2.28,0.0002705,JOBS,21-09-2018,
ObjectId("5bab761872039d13cb4a5d30"),1537488000,1.41,1.17,1.27,597412.21,806506.48,1.35,EMC,21-09-2018,
ObjectId("5bab768272039d13cb4a79a4"),1537488000,0.05945,0.04904,0.04904,11911.85,604.88,0.05078,CPY,21-09-2018,
ObjectId("5bab761472039d13cb4a5bc8"),1537488000,0.6275,0.5816,0.6218,292966.09,179295.25,0.612,KORE,21-09-2018,
ObjectId("5bab760272039d13cb4a555c"),1537488000,0.0541,0.0234,0.02346,50195.18,1174.57,0.0234,MNC,21-09-2018,
ObjectId("5bab762272039d13cb4a5fc4"),1537488000,0.01386,0.01244,0.01346,3713462.67,47718,0.01285,GRC,21-09-2018,
ObjectId("5bab761072039d13cb4a5a60"),1537488000,0.00002939,0.00002712,0.0000275,22515002.74,629.96,0.00002848,NYC,21-09-2018,
ObjectId("5bab763d72039d13cb4a681c"),1537488000,0.06938,0.06444,0.06843,6739985.82,458925.63,0.06809,1ST,21-09-2018,
ObjectId("5bab760272039d13cb4a5550"),1537488000,0.05187,0.04767,0.05126,9643493.36,479956.66,0.04977,FTC,21-09-2018,
ObjectId("5bab766872039d13cb4a70bc"),1537488000,0.07235,0.0669,0.07007,49493128.2,3377411.07,0.06824,GTO,21-09-2018,
ObjectId("5bab766972039d13cb4a70f8"),1537488000,0.008588,0.007776,0.007979,194713658.36,1593147.15,0.008182,STORM,21-09-2018,
ObjectId("5bab766872039d13cb4a70b0"),1537488000,0.006762,0.005613,0.005613,685,4.63,0.006762,WRC,21-09-2018,
ObjectId("5bab768372039d13cb4a79e0"),1537488000,0.08378,0.07404,0.0758,6903108.05,528847.11,0.07661,POA,21-09-2018,
ObjectId("5bab768372039d13cb4a7a28"),1537488000,0.01975,0.01833,0.01947,9231593.99,181677.77,0.01968,LYM,21-09-2018,
ObjectId("5bab768272039d13cb4a79bc"),1537488000,0.2365,0.2021,0.2214,22212639.14,4964524.85,0.2235,ABT,21-09-2018,
ObjectId("5bab763c72039d13cb4a67e0"),1537488000,0.00006762,0.00006762,0.00006762,136231.31,9.21,0.00006762,TELL,21-09-2018,
ObjectId("5bab760272039d13cb4a5538"),1537488000,1.15,1.1,1.11,167538.96,187643.64,1.12,PPC,21-09-2018,
ObjectId("5bab761072039d13cb4a5a54"),1537488000,0.004801,0.004733,0.004733,1815.64,8.59,0.004733,TALK,21-09-2018,
ObjectId("5bab768272039d13cb4a7998"),1537488000,0.02752,0.0212,0.02229,1630.29,44.87,0.02752,TDX,21-09-2018,
ObjectId("5bab763c72039d13cb4a6804"),1537488000,0.06627,0.05308,0.0637,16897.98,1062.71,0.06289,SEQ,21-09-2018,
ObjectId("5bab760272039d13cb4a552c"),1537488000,0.1159,0.0921,0.0946,72868.81,8037.43,0.1103,TRC,21-09-2018,
ObjectId("5bab760c72039d13cb4a58d6"),1537574400,0.00006717,0.00006717,0.00006717,0,0,0.00006717,UFO,22-09-2018,-0.0066548358473825925
ObjectId("5bab761472039d13cb4a5ba6"),1537574400,0.0003358,0.0003358,0.0003358,0,0,0.0003358,DON,22-09-2018,-0.00680272108843538
ObjectId("5bab763e72039d13cb4a68ae"),1537574400,128.8,121.06,126.28,14616.37,1915055.99,123.93,ZEC,22-09-2018,-0.018609439341146613
ObjectId("5bab761072039d13cb4a5a3e"),1537574400,0.2728,0.2631,0.2728,1744458.91,461234.94,0.2644,MAID,22-09-2018,-0.037144938091769795
ObjectId("5bab762a72039d13cb4a622a"),1537574400,0.0054,0.0054,0.0054,0,0,0.0054,EUC,22-09-2018,0
ObjectId("5bab766a72039d13cb4a718a"),1537574400,0.07858,0.07449,0.0765,7351877.52,554037.49,0.07536,SRN,22-09-2018,-0.02244130237384887
ObjectId("5bab768572039d13cb4a7a8a"),1537574400,1.02,0.9833,0.9941,3011454.75,3011454.75,1,TUSD,22-09-2018,0
ObjectId("5bab760c72039d13cb4a58ca"),1537574400,0.0001156,0.0001156,0.0001156,5000,0.578,0.0001156,PND,22-09-2018,-0.027754415475189226
ObjectId("5bab761c72039d13cb4a5e6a"),1537574400,0.0064,0.0064,0.0064,0,0,0.0064,NSR,22-09-2018,0
